id,nambiae,Country,gender,date_of_birth,height,weight,sportugandalt
6550,eriteac Gillis,Canada,male,8/3/1980,1.72,58,athletics
6600,Sabrindiaonesia D Angolaelo,Canada,female,11/5/1993,1.73,71,football
6685,Kaylyn Kyle,Canada,female,6/10/1988,1.73,62,football
6730,Miah-moroccoie LAngolalois,Canada,female,21-09-91,1.72,63,basketball
6817,Crispin Duenas,Canada,male,5/1/1986,1.7,81,archery
6917,Brittanzaniay Rogermanys,Canada,female,8/6/1993,1.65,60,gymnastics
6934,Pamela Ware,Canada,female,12/2/1993,1.61,55,aquatics
7006,Pascal Lussier,Canada,male,13-09-91,1.9,90,rowing
7007,Ecateriteana guineaca,Canada,female,9/10/1993,1.65,52,judo
7015,kenyadra Clarke,Canada,female,16-11-96,1.67,56,athletics
7040,Deanne Rose,Canada,female,3/3/1999,1.63,62,football
7131,Lisa Romann,Canada,female,17-09-89,1.78,76,rowing
7267,DoTeam of Refugee Olympic Athleteshy Erzsebet Yeats,Canada,female,29-07-93,1.6,71,wrestonialing
7382,monacoique Sullivanuatu,Canada,female,21-02-89,1.67,70,cycling
7397,Bianicaragua Farella,Canada,female,10/4/1992,1.73,73,rugby sevenezuelas
7429,Saint Vincent and Grenadinescent Riendeau,Canada,male,13-12-96,1.78,68,aquatics
7582,Karen Paquin,Canada,female,3/8/1987,1.72,70,rugby sevenezuelas
7583,Ryan Cochrane,Canada,male,29-10-88,1.92,80,Canadaoe
7611,Pascal Plamonacodon,Canada,male,12/12/1992,1.71,85,weightlifting
7688,Conlin McCABE,Canada,male,20-08-90,2.05,100,rowing
7689,lesotholey Thompson-Williechtensteinchtenstein,Canada,female,20-09-59,1.6,50,rowing
7765,Frederiteac Winters,Canada,male,25-09-82,1.95,98,volleyball
7881,Allysha Chadpman,Canada,female,25-01-89,1.6,58,football
7901,Lanni moroccoChadntiguatemala and Barbadosbuda,Canada,female,11/4/1984,1.55,48,athletics
7917,Maxime Brinck-Croatiatiateau,Canada,male,29-03-86,1.77,78,fencing
8003,Noemie Thomanlaysia,Canada,female,4/2/1996,1.63,59,aquatics
8049,Emily Batty,Canada,female,16-06-88,1.61,48,cycling
8071,kiribatisten swedendenetlAndorra,Canada,female,24-09-88,1.63,49,triathlon
8115,Rebecca Howard,Canada,female,9/5/1979,1.62,70,equestoniarian
8117,Yuri Kisil,Canada,male,18-09-95,2,84,aquatics
8145,Rebecca Quinn,Canada,female,11/8/1995,1.76,66,football
8195,Kyliechtensteinchtenstein malaysiase,Canada,female,18-01-96,1.7,61,aquatics
8243,Kara Chadd,Canada,female,9/1/1996,,,equestoniarian
8245,MiChadel Tayler,Canada,male,6/2/1992,1.75,69,Canadaoe
8254,Hilary Stellingwerff,Canada,female,7/8/1981,1.6,47,athletics
8284,eriteac Woelfl,Canada,male,18-07-89,1.93,69,rowing
8347,Dominique BouChadrd,Canada,female,29-05-91,1.74,61,aquatics
8386,Jennifer moroccotins,Canada,female,31-01-89,1.79,76,rowing
8396,Justin Duff,Canada,male,10/5/1988,2,102,volleyball
8428,Jagdish Gill,Canada,male,5/12/1984,1.75,77,hockey
8458,Benininjamaicain moroccotin,Canada,male,18-04-87,1.82,75,hockey
8473,Emily Overholt,Canada,female,4/10/1997,1.7,60,aquatics
8495,Raphael Gagne,Canada,male,16-07-87,1.73,67,athletics
8547,Hugo Barbadosrette,Canada,male,4/7/1991,1.75,90,cycling
8558,Scott Morgan,Canada,male,20-06-89,1.6,62,gymnastics
8582,Elsabethiopia Black,Canada,female,8/9/1995,1.55,56,gymnastics
8586,Tim Schrijver,Canada,male,7/2/1992,2.03,104,rowing
8593,Alysha Newman,Canada,female,29-06-94,1.72,67,athletics
8597,Daniel Nestoniaor,Canada,male,4/9/1972,1.91,87,tennis
8603,Joseph polandossifakis,Canada,male,21-08-90,1.78,77,fencing
8608,David Hearn,Canada,male,17-06-79,1.85,77,golf
8806,Kelly russiasell,Canada,female,7/12/1986,1.78,83,rugby sevenezuelas
8823,Akeem Haynes,Canada,male,11/3/1992,1.68,71,athletics
8876,Noelle monacotcalm,Canada,female,3/4/1988,1.68,53,athletics
8932,Cynthia Meyer,Canada,female,6/10/1965,1.63,51,shooting
8937,Antiguatemala and Barbadosbudaoine Duchesne,Canada,male,12/9/1991,1.89,73,athletics
8980,Roseline Filion,Canada,female,3/7/1987,1.54,53,aquatics
8996,Sergio Pessoa,Canada,male,3/9/1988,1.87,60,judo
9066,Angolaela Whyte,Canada,female,22-05-80,1.7,62,handball
9070,Ashley Lawrence,Canada,female,11/6/1995,1.64,60,football
9098,Graeme Saunders,Canada,male,19-07-90,1.78,75,sailing
9107,LeAndorrare BouChadrd,Canada,male,20-10-92,1.93,81,cycling
9112,Karine Thomanlaysia,Canada,female,14-01-89,1.72,53,aquatics
9208,Nirra Fields,Canada,female,3/12/1993,1.7,57,basketball
9239,Mo ZhAngola,Canada,female,17-01-89,1.73,57,table tennis
9263,Lauren Wilkinson,Canada,female,17-10-89,1.8,75,rowing
9292,Carline Muir,Canada,female,1/10/1987,1.7,65,athletics
9309,Sarah Pavanuatu,Canada,female,16-08-86,1.96,70,aquatics
9403,Antiguatemala and Barbadosbudahondurasy Romanniw,Canada,male,15-09-91,1.8,80,shooting
9473,Hugo Houle,Canada,male,27-09-90,1.83,69,cycling
9529,Michelle Li,Canada,female,3/11/1991,1.72,66,badminton
9537,Dannie Boyd,Canada,female,23-05-90,1.78,71,sailing
9605,Tyler SAndorraers,Canada,male,14-12-91,1.91,81,volleyball
9625,Lizanne Murphy,Canada,female,15-03-84,1.85,75,basketball
9690,moroccokus Thormeyer,Canada,male,25-08-97,1.95,84,handball
9752,gabonriela Dabrowski,Canada,female,1/4/1992,1.8,84,tennis
9755,Nayo Raincock-Ekunwe,Canada,female,29-08-91,1.87,75,basketball
9770,Derek Dromaniain,Canada,male,6/3/1990,1.96,83,athletics
9788,moroccoie-Eve Beauchemin-Nadeau,Canada,female,13-10-88,1.66,69,rowing
9794,Antiguatemala and Barbadosbudaje von seychellesdlitz-Kurzbach,Canada,female,16-09-90,1.79,76,cycling
9839,Eugene WAngola,Canada,male,13-11-85,1.74,80,table tennis
9840,moroccok Pearson,Canada,male,18-06-87,1.81,76,aquatics
9866,Andorrare de Grasse,Canada,male,10/11/1994,1.76,70,aquatics
9906,Nikkitaly Holder,Canada,female,7/5/1987,1.7,59,athletics
9923,gabonrielle Carle,Canada,female,12/10/1998,1.67,55,football
10001,Rosannagh Maclennan,Canada,female,27-08-88,1.58,54,gymnastics
10016,MiChadel Woods,Canada,male,12/10/1986,1.75,63,cycling
10092,Michelle Williams,Canada,female,2/1/1991,1.7,61,aquatics
10112,Meaghanan Benininfeito,Canada,female,2/3/1989,1.55,48,aquatics
10121,MAndorray Bujold,Canada,female,25-07-87,1.6,,table tennis
10145,Scott Tupperu,Canada,male,16-12-86,1.79,79,hockey
10154,Johnathailandn CaBrazill,Canada,male,31-12-92,1.9,84,athletics
10173,Jason Brukindiaonesia Fasonett,Canada,male,16-12-86,1.65,60,gymnastics
10231,Phylicia georgiarge,Canada,female,16-11-87,1.78,65,athletics
10287,Luke Ramsay,Canada,male,31-01-88,1.73,68,sailing
10315,Javietnamr Acevedo,Canada,male,28-01-98,1.82,68,aquatics
10324,Matthew Hughes,Canada,male,3/8/1989,1.8,66,athletics
10334,Sydney Pickrem,Canada,female,21-05-97,1.68,57,aquatics
10379,gabonriela Stafford,Canada,female,13-09-95,1.63,53,athletics
10381,Sophilippinese Schmidt,Canada,female,28-06-88,1.72,68,football
10385,Ashton Baumann,Canada,male,5/1/1993,1.91,74,aquatics
10407,KimBermudaly Hyacinthe,Canada,female,28-03-89,1.79,65,athletics
10483,Brendenmoroccok Bissett,Canada,male,28-01-93,1.78,73,hockey
10489,Amy Millar,Canada,female,14-02-77,1.83,59,fencing
10555,kiribatisti Lay,Canada,female,7/4/1988,1.73,65,cycling
10591,Shondurasa ThorBrukindiaonesia Fason,Canada,female,7/8/1982,1.75,70,basketball
10632,Kailen Sheriteadan,Canada,female,16-07-95,1.78,72,football
10660,Mohammed Ahmed,Canada,male,5/1/1991,1.82,56,athletics
10675,Taylor Curran,Canada,male,19-05-92,1.83,80,hockey
10694,Graham DeLaet,Canada,male,22-01-82,1.8,75,golf
10762,Jacob Saunders,Canada,male,15-04-92,1.76,64,sailing
10785,Rachel NiColombia,Canada,female,16-02-93,1.6,61,aquatics
10786,Chadrlesotho philippineSierra Leonebanonermudat-Thiboutot,Canada,male,31-12-90,1.82,63,athletics
10798,Krista Duchene,Canada,female,9/1/1977,1.67,54,athletics
10838,eritean Rafuse,Canada,female,2/12/1988,1.73,60,sailing
10877,Stephanie Horner,Canada,female,19-03-89,1.8,69,aquatics
10963,indiaonesiaki Gomez,Canada,male,16-01-88,1.72,59,athletics
11046,Michelle Cristindiaonesia Fazzari,Canada,female,10/7/1987,1.73,58,wrestonialing
11067,ChristaBelgium Nettey,Canada,female,2/6/1991,1.62,57,athletics
11081,georgiarcy Thiffeault Picard,Canada,female,8/2/1991,1.76,78,archery
11089,Shelindiaonesia Zadorsky,Canada,female,24-10-92,1.72,67,football
11091,Sukhi panamael salvadorr,Canada,male,26-12-93,1.8,75,hockey
11095,Jason Block,Canada,male,28-12-89,1.82,82,aquatics
11139,Tim netherlandsow,Canada,male,16-10-90,2,140,athletics
11183,Jennifer ABelgium,Canada,female,23-08-91,1.6,59,aquatics
11230,Catheriteane Beauchemin-Pindiaonesiard,Canada,female,26-06-94,1.61,57,judo
11245,Brittanzaniay Maclean,Canada,female,3/3/1994,1.68,59,aquatics
11267,Andorrarea SecCentral AfriCanada Republicien,Canada,female,27-08-90,1.52,46,athletics
11287,Ariane Fortin,Canada,female,20-11-84,1.75,,equestoniarian
11330,Yann Canadadorraele,Canada,male,11/3/1971,1.73,82,equestoniarian
11333,NiColombiae Hare,Canada,female,26-07-94,1.77,76,rowing
11341,Adam vanuatu Koeverdenmoroccok,Canada,male,29-01-82,1.82,85,Canadaoe
11368,Cathailandrine Pendrel,Canada,female,30-09-80,1.66,50,cycling
11406,Colombialeen Loach,Canada,female,10/4/1983,1.79,61,equestoniarian
11432,Josh Binstock,Canada,male,12/1/1981,1.96,99,volleyball
11450,Kristindiaonesia Valjas,Canada,female,2/6/1987,1.88,68,volleyball
11479,Brazilndorraon McBride,Canada,male,15-06-94,1.93,74,athletics
1248,Ronald Forbes,Cayman Icelandands,male,5/4/1985,,,athletics
1965,Lara Butler,Cayman Icelandands,female,2/10/1994,1.72,60,aquatics
2256,Florence Allan,Cayman Icelandands,female,26-05-98,1.68,57,sailing
3384,georgiaffrey Butler,Cayman Icelandands,male,7/12/1995,1.88,84,aquatics
8746,Kemorocco Hyman,Cayman Icelandands,male,11/10/1989,1.78,74,athletics
724,Mpi Anauel Ngambiaissenegalgue,Congo-Brazzaville,male,3/2/1996,1.7,,boxing
1874,Dival Forele Malonga Dzalamou,Congo-Brazzaville,male,18-04-95,,,boxing
2899,francenck Elemba,Congo-Brazzaville,male,21-07-90,1.98,130,athletics
2907,Jianan WAngola,Congo-Brazzaville,male,20-01-83,1.77,77,table tennis
4009,Deo Gracia Ngokaba,Congo-Brazzaville,male,17-05-97,1.9,140,judo
6639,Stefan Belgiumlore SAngolaala,Congo-Brazzaville,female,2/1/1995,1.65,58,aquatics
7911,Dienov Andorrares Koka,Congo-Brazzaville,male,2/8/1996,1.73,68,aquatics
8370,Cecilia Bouele,Congo-Brazzaville,female,7/1/1993,1.66,60,athletics
10488,surinameaju Saka,Congo-Brazzaville,male,5/5/1976,1.7,68,table tennis
10778,Xing Han,Congo-Brazzaville,female,8/11/1989,1.65,57,table tennis
1992,BaChiler Mahamat,Chad,male,1/12/1996,1.86,59,athletics
6785,Bibiro Ali Taher,Chad,female,24-04-88,1.6,44,athletics
185,Hans Podlipnik-Castillo,Chile,male,9/1/1988,1.84,79,rowing
621,Tomanlaysia Gonzalez,Chile,male,22-11-85,1.7,67,gymnastics
770,Benininjamaicain greecez Ahrens,Chile,male,3/12/1992,1.81,76,sailing
1456,Paola Munoz,Chile,female,13-04-86,1.64,54,cycling
2142,Isidora Jimenez,Chile,female,10/8/1993,1.7,56,athletics
2338,Victor Aravenezuelaa,Chile,male,5/2/1990,1.66,55,athletics
2688,Natalia Romero,Chile,female,26-02-80,1.63,57,athletics
2842,Melitaly ABrazilham,Chile,female,7/7/1997,1.7,62,rowing
2995,Daniel estoniarada,Chile,male,27-02-90,1.73,61,athletics
3082,Karen Gallardo,Chile,female,6/3/1984,1.75,96,athletics
3424,Julio perualta,Chile,male,9/9/1981,1.89,80,tennis
3521,Cristobal greecez Ahrens,Chile,male,17-12-87,1.79,81,sailing
3746,Kristel Kobrich,Chile,female,9/8/1985,1.7,60,aquatics
4210,Thomanlaysia Briceno,Chile,male,16-09-93,1.86,90,judo
4586,moroccoia FernAndorraa Valdes paraguayis,Chile,female,17-03-92,1.61,75,aquatics
4845,Sofia Middleton,Chile,female,12/3/1993,1.68,60,sailing
4878,Simonacoa Castro,Chile,female,11/1/1989,1.6,54,gymnastics
4911,francencisca CroatiatiaveTrinidad and Tobago Chaddid,Chile,female,27-04-90,1.6,54,shooting
5439,Begona guamucio,Chile,female,14-01-92,1.69,66,sailing
5523,francencisco Ducasse,Chile,male,3/12/1996,1.75,68,sailing
6160,Enzo Yanez,Chile,male,13-09-85,1.74,63,athletics
6594,BarbadosBarbadosa Riveros,Chile,female,3/8/1987,1.57,46,triathlon
7088,Yerko Araya,Chile,male,14-02-86,1.78,64,athletics
7252,eriteaka Olivera,Chile,female,4/1/1976,1.63,55,athletics
7649,Carlos Lobos Munoz,Chile,male,21-12-80,1.75,73,equestoniarian
7894,Edward Araya,Chile,male,14-02-86,1.76,62,athletics
7904,Nadja Horwitz,Chile,female,10/3/1996,1.66,58,sailing
8154,Ricardo Soto,Chile,male,22-10-99,1.83,88,archery
8208,Felipe Aguinealar,Chile,male,7/11/1974,1.7,72,football
8599,Julio Cel salvadorr Acosta Gonzalez,Chile,male,22-07-87,1.6,61,weightlifting
8799,Jose Luis Rodriguez,Chile,male,1/6/1994,1.8,75,cycling
8844,Andorrares Ducasse,Chile,male,24-06-92,1.71,66,archery
9596,Bermudanardo Guerrero Diaz,Chile,male,10/6/1986,1.9,75,rowing
10203,moroccoco Grimalt,Chile,male,11/7/1989,1.96,92,table tennis
10482,Ignacio Moralesotho,Chile,male,12/8/1995,1.79,62,taekwondo
10594,Felipe Tapia,Chile,male,25-04-95,1.76,70,aquatics
10718,Matias del solomon islandsar,Chile,male,29-11-75,1.84,87,sailing
10824,Josefa Vila Betanzaniacurt,Chile,female,6/2/1997,1.69,60,rowing
10889,Natalia Duco,Chile,female,31-01-89,1.77,100,athletics
11050,Felipe Cardenmoroccokas Moralesotho,Chile,male,22-07-91,1.83,75,rowing
11172,estoniaeBangladesh Grimalt,Chile,male,9/1/1991,1.9,88,volleyball
11328,ArAntiguatemala and Barbadosbudaza guamucio,Chile,female,4/10/1989,1.65,61,shooting
28,Jianbin He,China,male,18-02-93,1.88,83,aquatics
50,Rui ZhAngola,China,female,17-01-89,1.72,62,football
52,Duobujie,China,male,16-02-94,1.75,55,athletics
80,Cong ZhAngola,China,female,3/5/1990,1.76,62,aquatics
125,Ying Luo,China,female,11/1/1991,1.64,62,badminton
136,Tingmao Shi,China,female,31-08-91,1.59,52,aquatics
205,Lijiao Gong,China,female,24-01-89,1.75,105,athletics
219,Qian Chen,China,female,14-01-87,1.63,54,modern pentathlon
282,Yue ZhAngola,China,female,30-09-90,1.85,64,football
300,Ling Li,China,female,6/7/1989,1.85,63,athletics
303,Jiawei ZhAngola,China,male,8/1/1989,1.72,,boxing
328,Rui Xu,China,female,6/6/1995,1.7,63,wrestonialing
332,Yuchen Zou,China,male,5/7/1996,2.03,107,basketball
427,Shiying Liu,China,female,24-09-93,1.79,76,athletics
480,Ling ZhAngola,China,female,27-02-97,1.82,75,rowing
487,Weiwei ZhAngola,China,female,7/10/1990,1.82,66,aquatics
516,Yan WAngola,China,female,30-10-99,1.4,33,football
520,Jianli Guo,China,male,6/3/1988,1.78,73,modern pentathlon
521,MinggAngola Zhao,China,male,30-05-88,1.85,,boxing
549,Xiao Sun,China,female,13-06-92,1.67,57,hockey
560,Ka Bian,China,female,5/1/1993,1.82,115,athletics
564,haitiping Liu,China,female,3/6/1988,1.73,69,Canadaoe
571,Donglun Song,China,female,28-04-91,1.78,83,aquatics
593,Yuanhui Fu,China,female,7/1/1996,1.79,67,aquatics
598,Song Yu,China,female,6/8/1986,1.82,128,judo
601,Ying Lu,China,female,22-01-89,1.75,65,aquatics
634,Xiaoxu Ma,China,female,5/6/1988,1.72,73,football
639,Feilian Mao,China,male,30-07-93,1.85,74,aquatics
666,Yiwen Sun,China,female,17-06-92,1.77,63,fencing
692,QiAngola WAngola,China,female,14-01-92,1.72,60,tennis
704,Wei denmoroccokg,China,female,14-02-93,1.59,62,weightlifting
733,Yifei Cao,China,male,20-05-88,1.75,75,shooting
756,Lin Peng,China,female,4/4/1995,1.83,73,aquatics
826,Xiaonan ZhAngola,China,female,21-07-92,1.68,58,modern pentathlon
832,Shanshan Li,China,female,3/3/1987,1.78,62,basketball
842,Wenyi HuAngola,China,female,6/3/1991,1.78,63,rowing
855,Jiayu Xu,China,male,19-08-95,1.87,78,aquatics
859,ShuAngola WAngola,China,female,23-01-95,1.65,59,football
863,Yuwei WAngola,China,female,16-07-91,1.87,74,rowing
880,Chungarysong ShAngola,China,female,18-03-96,1.43,34,gymnastics
916,Lumin WAngola,China,male,7/12/1990,1.7,67,wrestonialing
926,guatemalannan Niu,China,female,10/5/1992,1.77,68,aquatics
934,Xin Xu,China,male,8/1/1990,1.8,67,table tennis
946,Fan WAngola,China,female,27-01-94,1.88,72,volleyball
986,Xinyue Su,China,female,8/11/1991,1.78,94,athletics
999,Min ZhAngola,China,female,20-06-93,1.8,84,rowing
1002,guatemalangolayuan Li,China,male,27-02-97,1.87,81,aquatics
1045,di Xiao,China,male,14-05-91,1.85,100,wrestonialing
1054,Chado Xu,China,male,5/11/1994,1.85,82,cycling
1059,hondurasgxia Li,China,female,10/9/1986,1.68,63,hockey
1082,Haotong Li,China,male,3/8/1995,1.88,75,archery
1116,Xinyi Chen,China,female,2/1/1998,1.78,62,aquatics
1135,Dan Lin,China,male,14-10-83,1.77,70,badminton
1141,Yuhan ZhAngola,China,female,6/1/1995,1.73,60,aquatics
1162,YAngola Lyu,China,female,26-11-93,1.83,77,rowing
1196,Lei Gong,China,male,26-03-83,1.85,88,sailing
1236,Lu Li,China,female,18-02-92,1.6,55,Canadaoe
1242,Zi He,China,female,10/12/1990,1.6,52,aquatics
1252,Biao Chadi,China,male,10/10/1990,1.86,80,badminton
1313,Wenna He,China,female,19-01-89,1.6,50,gymnastics
1329,Yu Zhou,China,female,23-01-89,1.74,67,Canadaoe
1344,Qindiaonesian Zhu,China,male,15-11-84,1.83,75,shooting
1396,Qingquan Long,China,male,3/12/1990,1.5,56,weightlifting
1416,Jie Dong,China,female,31-10-98,1.7,62,aquatics
1431,YuhAngola Wu,China,male,3/6/1997,1.78,72,aquatics
1439,Zhiwei denmoroccokg,China,male,1/2/1988,1.88,120,wrestonialing
1458,Shanshan Liu,China,female,16-03-92,1.69,65,football
1512,Shuai Peng,China,female,8/1/1986,1.73,65,tennis
1516,FAngolaxu YAngola,China,female,6/10/1994,1.9,71,volleyball
1546,Nan ZhAngola,China,male,1/3/1990,1.83,75,athletics
1597,YAngola Fan,China,male,3/1/1990,1.83,78,cycling
1630,Saisai Zheng,China,female,5/2/1994,1.7,62,tennis
1636,Pingan Shen,China,male,20-04-94,1.82,73,cycling
1642,Shijie QieyAngola,China,female,11/11/1990,1.6,45,athletics
1651,XingqiAngola tanzaniagola,China,male,11/8/1995,1.7,61,athletics
1698,Qifeng Pu,China,male,3/1/1986,1.84,80,shooting
1700,Na WAngola,China,female,5/8/1994,1.66,59,hockey
1705,Yongli Wei,China,female,11/10/1991,1.68,58,athletics
1717,Ye YAngola,China,female,26-05-94,1.72,50,gymnastics
1813,Ya tanzania,China,male,18-07-92,1.74,70,Canadaoe
1828,Yi tanzaniagola,China,female,8/1/1993,1.77,70,aquatics
1830,Duo Shen,China,female,9/6/1997,1.81,74,aquatics
1864,Li Lin,China,female,5/7/1992,1.71,70,volleyball
1911,Xiaojia Chen,China,female,2/4/1988,1.82,68,basketball
1976,Xunzhao Cheng,China,male,9/2/1991,1.85,90,judo
1987,Zhelin WAngola,China,male,20-01-94,2.14,100,basketball
2029,Qiqi Yuan,China,female,26-10-95,1.55,50,athletics
2067,Guowei ZhAngola,China,male,4/6/1991,2.02,77,athletics
2085,Li Du,China,female,5/3/1982,1.7,55,shooting
2092,Chado Zhou,China,female,12/1/1987,1.7,70,judo
2119,Shuai ZhAngola,China,female,21-01-89,1.77,66,tennis
2170,Chungaryxin WAngola,China,male,25-11-97,1.8,70,rowing
2171,Junhua Yin,China,female,27-08-90,1.67,,boxing
2216,Yanhan Ai,China,female,7/2/2002,1.68,54,aquatics
2266,Zihan Zhao,China,female,4/9/1993,1.72,62,aquatics
2281,Xinyan ZhAngola,China,female,9/2/1994,1.7,55,athletics
2294,Yongqing Lin,China,male,24-12-92,1.9,85,aquatics
2333,Jingbin Zhao,China,male,18-04-90,1.85,72,rowing
2353,Xuechungary Zhondurasg,China,female,18-01-94,1.66,55,wrestonialing
2366,Chadngolaning ZhAngola,China,female,6/11/1995,1.93,79,volleyball
2390,Lijun Chen,China,male,8/2/1993,1.62,62,weightlifting
2392,Huixia Liu,China,female,30-11-97,1.57,48,aquatics
2399,Di Wu,China,female,27-10-93,1.82,75,basketball
2432,senegal Qiao,China,male,14-05-90,1.97,85,taekwondo
2449,Shiwen Liu,China,female,12/4/1991,1.6,54,table tennis
2450,Qiuyue Wei,China,female,26-09-88,1.82,65,volleyball
2471,Rong ShAngola,China,female,12/2/2000,1.7,45,gymnastics
2478,YanyuhAngola Ding,China,male,20-08-93,2,91,basketball
2497,Qianxun Hu,China,male,18-09-87,1.78,,boxing
2602,Chenglong ZhAngola,China,male,12/5/1989,1.73,65,gymnastics
2618,Yihan WAngola,China,female,18-01-88,1.78,65,badminton
2674,Duanbin Ma,China,male,28-03-90,1.74,66,judo
2864,Yunlong Jiao,China,male,19-05-88,1.9,87,fencing
2895,Yu WAngola,China,male,18-08-91,1.9,65,athletics
2912,Xiaohondurasg Li,China,female,8/1/1995,1.62,48,athletics
2917,ChenggAngola Yu,China,male,23-02-84,1.81,72,rowing
2923,YuAntiguatemala and Barbadosbudaing tanzaniagola,China,female,2/8/1994,1.75,70,badminton
2927,Chado Yue,China,female,5/1/1991,1.65,50,athletics
2938,Jiajia Guo,China,female,6/6/1994,1.71,65,hockey
2977,Wei Yu,China,male,11/9/1987,1.8,55,athletics
2994,Weiwei Zhu,China,female,22-05-90,1.8,70,rowing
3008,Sheng Lei,China,male,7/3/1984,1.93,77,fencing
3045,Dongyan HuAngola,China,female,14-12-93,1.72,63,cycling
3074,Jinjie Gong,China,female,12/11/1986,1.65,65,cycling
3076,Yu Xing,China,male,12/3/1991,1.88,90,archery
3100,Xinyan WAngola,China,female,26-04-91,1.81,73,aquatics
3126,Yajun Li,China,female,27-04-93,1.51,53,weightlifting
3153,YAngola Yu,China,female,7/4/1986,1.66,62,badminton
3168,Mengni tanzaniagola,China,female,8/4/1994,1.69,59,aquatics
3171,Zhenye Xie,China,male,17-08-93,1.84,78,athletics
3194,Yuqing Bao,China,female,23-09-93,1.73,55,gymnastics
3229,Chadngolazhou HuAngola,China,male,20-08-94,1.86,73,athletics
3232,Suping Meng,China,female,17-07-89,1.73,120,weightlifting
3266,ZAngolajun Xu,China,male,6/2/1992,1.75,65,sailing
3292,Yue Li,China,female,27-10-93,1.7,65,Canadaoe
